league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Market_value_eur
ENG-Premier League,2425,Manchester Utd,Victor Lindelöf,SWE,DF,30,1994,16,6,704,7.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"15318    8000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Alexander Isak,SWE,FW,24,1999,34,34,2756,30.6,23,6,29,19,4,4,1,0,0.75,0.2,0.95,0.62,0.82,"584    140000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Anthony Gordon,ENG,"FW,MF",23,2001,34,28,2434,27.0,6,5,11,5,1,2,2,0,0.22,0.18,0.41,0.18,0.37,"1041    65000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Bruno Guimarães,BRA,MF,26,1997,38,38,3271,36.3,5,6,11,5,0,0,7,0,0.14,0.17,0.3,0.14,0.3,"2017    80000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Callum Wilson,ENG,FW,32,1992,18,2,370,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"2168    8000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Dan Burn,ENG,DF,32,1992,37,37,3330,37.0,1,1,2,1,0,0,11,0,0.03,0.03,0.05,0.03,0.05,"3213    6000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Emil Krafth,SWE,DF,29,1994,12,2,342,3.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,"4399    2000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Fabian Schär,SUI,DF,32,1991,34,33,2934,32.6,4,0,4,4,0,0,9,1,0.12,0.0,0.12,0.12,0.12,"4711    7000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Harvey Barnes,ENG,"FW,MF",26,1997,33,17,1755,19.5,9,4,13,9,0,0,0,0,0.46,0.21,0.67,0.46,0.67,"5874    35000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Jacob Murphy,ENG,"FW,MF",29,1995,35,31,2360,26.2,8,12,20,8,0,0,4,0,0.31,0.46,0.76,0.31,0.76,"6453    16000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Joe Willock,ENG,MF,24,1999,32,11,1086,12.1,0,2,2,0,0,0,4,0,0.0,0.17,0.17,0.0,0.17,"7562    22000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Joelinton,BRA,"MF,FW",27,1996,29,29,2393,26.6,4,3,7,4,0,0,10,0,0.15,0.11,0.26,0.15,0.26,"7644    35000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Kieran Trippier,ENG,DF,33,1990,25,14,1309,14.5,0,3,3,0,0,0,1,0,0.0,0.21,0.21,0.0,0.21,"8915    5000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Lewis Hall,ENG,DF,19,2004,27,24,2189,24.3,0,4,4,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,"9439    32000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Lewis Miley,ENG,MF,18,2006,14,1,313,3.5,1,0,1,1,0,0,0,0,0.29,0.0,0.29,0.29,0.29,"9447    22000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Martin Dúbravka,SVK,GK,35,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"10504    1000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Matt Targett,ENG,"DF,MF",28,1995,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"10759    5000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Nick Pope,ENG,GK,32,1992,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,"11753    10000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Sandro Tonali,ITA,MF,24,2000,36,28,2630,29.2,4,2,6,4,0,0,5,0,0.14,0.07,0.21,0.14,0.21,"13650    75000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Sean Longstaff,ENG,MF,26,1997,25,8,798,8.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,"13773    22000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Sven Botman,NED,DF,24,2000,8,6,412,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"14483    42000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,Tino Livramento,ENG,DF,21,2002,37,32,2840,31.6,0,1,1,0,0,0,1,0,0.0,0.03,0.03,0.0,0.03,"14803    40000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Newcastle,William Osula,DEN,FW,20,2003,14,0,134,1.5,1,0,1,1,0,0,0,0,0.67,0.0,0.67,0.67,0.67,"15697    15000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Anthony Elanga,SWE,"MF,FW",22,2002,38,31,2501,27.8,6,11,17,6,0,0,1,0,0.22,0.4,0.61,0.22,0.61,"1030    55000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Callum Hudson-Odoi,ENG,MF,23,2000,31,25,2194,24.4,5,2,7,5,0,0,2,0,0.21,0.08,0.29,0.21,0.29,"2105    30000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Chris Wood,NZL,FW,32,1991,36,35,2959,32.9,20,3,23,17,3,3,1,0,0.61,0.09,0.7,0.52,0.61,"2662    10000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Elliot Anderson,ENG,MF,21,2002,37,33,2728,30.3,2,6,8,2,0,0,10,0,0.07,0.2,0.26,0.07,0.26,"4310    60000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Eric da Silva Moreira,GER,DF,18,2006,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"1650    45000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Ibrahim Sangaré,CIV,MF,26,1997,13,7,590,6.6,0,1,1,0,0,0,3,0,0.0,0.15,0.15,0.0,0.15,"6058    24000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,James Ward-Prowse,ENG,MF,29,1994,9,5,400,4.4,0,1,1,0,0,0,2,1,0.0,0.23,0.23,0.0,0.23,"6875    10000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Matz Sels,BEL,GK,32,1992,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,"10906    7000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Morato,BRA,DF,23,2001,26,6,907,10.1,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,"11407    14000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Morgan Gibbs-White,ENG,MF,24,2000,34,34,2803,31.1,7,8,15,7,0,0,11,1,0.22,0.26,0.48,0.22,0.48,"11417    65000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Murillo,BRA,DF,22,2002,36,36,3188,35.4,2,0,2,2,0,0,6,0,0.06,0.0,0.06,0.06,0.06,"11464    55000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Neco Williams,WAL,"DF,MF",23,2001,35,28,2594,28.8,1,3,4,1,0,0,7,0,0.03,0.1,0.14,0.03,0.14,"11658    25000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Nicolás Domínguez,ARG,MF,26,1998,34,23,1963,21.8,0,1,1,0,0,0,9,0,0.0,0.05,0.05,0.0,0.05,"11840    18000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Nikola Milenković,SRB,DF,26,1997,37,37,3330,37.0,5,2,7,5,0,0,4,0,0.14,0.05,0.19,0.14,0.19,"11877    35000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Ola Aina,NGA,DF,27,1996,35,35,2995,33.3,2,1,3,2,0,0,5,0,0.06,0.03,0.09,0.06,0.09,"11961    22000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Ryan Yates,ENG,MF,26,1997,35,18,1915,21.3,2,1,3,2,0,0,10,0,0.09,0.05,0.14,0.09,0.14,"13422    12000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Taiwo Awoniyi,NGA,FW,26,1997,26,3,416,4.6,1,0,1,1,0,0,0,0,0.22,0.0,0.22,0.22,0.22,"14560    18000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Nottingham,Willy Boly,CIV,DF,33,1991,6,1,150,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"15722    1500000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Aaron Ramsdale,ENG,GK,26,1998,30,30,2700,30.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,"64    16000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Adam Armstrong,ENG,"FW,MF",27,1997,20,15,1248,13.9,2,2,4,2,0,1,4,0,0.14,0.14,0.29,0.14,0.29,"129    14000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Adam Lallana,ENG,MF,36,1988,14,5,361,4.0,0,2,2,0,0,0,4,0,0.0,0.5,0.5,0.0,0.5,"219    750000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Alex McCarthy,ENG,GK,34,1989,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"515    350000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Ben Brereton,CHI,"FW,MF",25,1999,10,4,449,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"1389    7500000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Cameron Archer,ENG,FW,23,2001,35,13,1441,16.0,2,0,2,2,0,1,0,0,0.12,0.0,0.12,0.12,0.12,"2200    12000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Carlos Alcaraz,ARG,MF,21,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"2289    15000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Charlie Taylor,ENG,DF,30,1993,8,3,356,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"2437    2200000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Flynn Downes,ENG,MF,25,1999,27,25,2151,23.9,1,0,1,1,0,0,12,0,0.04,0.0,0.04,0.04,0.04,"4913    13000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Jack Stephens,ENG,DF,30,1994,19,17,1389,15.4,1,0,1,1,0,0,2,2,0.06,0.0,0.06,0.06,0.06,"6401    1500000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,James Bree,ENG,"DF,MF",26,1997,17,13,1075,11.9,0,1,1,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08,"6616    2500000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Jan Bednarek,POL,DF,28,1996,30,30,2531,28.1,2,0,2,2,0,0,7,0,0.07,0.0,0.07,0.07,0.07,"6949    35000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Jay Robinson,ENG,MF,17,2007,4,1,137,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"7074    8000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Joachim Kayi Sanda,FRA,DF,17,2006,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"7378    1500000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Joe Aribo,NGA,MF,28,1996,32,21,2013,22.4,3,0,3,3,0,0,1,0,0.13,0.0,0.13,0.13,0.13,"7398    6000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Joe Lumley,ENG,GK,29,1995,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"7495    500000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Kyle Walker-Peters,ENG,"MF,DF",27,1997,33,33,2918,32.4,0,2,2,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,"9117    18000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Lesley Ugochukwu,FRA,MF,20,2004,26,18,1655,18.4,1,1,2,1,0,0,7,0,0.05,0.05,0.11,0.05,0.11,"9362    25000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Mateus Fernandes,POR,MF,20,2004,36,34,2909,32.3,2,4,6,2,0,0,8,0,0.06,0.12,0.19,0.06,0.19,"10606    32000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Nathan Wood-Gordon,ENG,DF,22,2002,11,9,773,8.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,"11618    4000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Paul Onuachu,NGA,FW,30,1994,25,11,1050,11.7,4,1,5,4,0,0,4,0,0.34,0.09,0.43,0.34,0.43,"6949    35000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Ronnie Edwards,ENG,DF,21,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"13153    3800000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Ross Stewart,SCO,FW,28,1996,12,4,389,4.3,1,0,1,1,0,0,1,0,0.23,0.0,0.23,0.23,0.23,"13195    4000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Ryan Manning,IRL,"DF,MF",28,1996,24,18,1462,16.2,0,1,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,"13341    3000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Samuel Edozie,ENG,"FW,MF",21,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"13621    6000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Taylor Harwood-Bellis,ENG,DF,22,2002,34,32,2825,31.4,1,0,1,1,0,0,9,0,0.03,0.0,0.03,0.03,0.03,"14596    22000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Tyler Dibling,ENG,"MF,FW",18,2006,33,20,1874,20.8,2,0,2,2,0,0,6,0,0.1,0.0,0.1,0.1,0.1,"15183    35000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Southampton,Welington,BRA,"MF,DF",23,2001,10,6,482,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"15518    3000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Alfie Dorrington,ENG,DF,19,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"657    250000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Antonín Kinský,CZE,GK,21,2003,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"1130    15000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Archie Gray,ENG,"DF,MF",18,2006,28,19,1751,19.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"1148    38000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Ben Davies,WAL,DF,31,1993,17,14,1331,14.8,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,"1414    6000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Brandon Austin,ENG,GK,25,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"1881    600000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Brennan Johnson,WAL,"FW,MF",23,2001,33,24,2177,24.2,11,3,14,11,0,0,5,0,0.45,0.12,0.58,0.45,0.58,"1955    40000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Cristian Romero,ARG,DF,26,1998,18,18,1416,15.7,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,"3058    60000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Dejan Kulusevski,SWE,"MF,FW",24,2000,32,27,2389,26.5,7,4,11,7,0,0,3,0,0.26,0.15,0.41,0.26,0.41,"3887    50000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Destiny Udogie,ITA,DF,21,2002,25,24,1924,21.4,0,1,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,"3915    40000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Djed Spence,ENG,DF,23,2000,25,19,1792,19.9,1,2,3,1,0,0,4,1,0.05,0.1,0.15,0.05,0.15,"4065    32000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Dominic Solanke,ENG,FW,26,1997,27,25,2201,24.5,9,3,12,8,1,1,0,0,0.37,0.12,0.49,0.33,0.45,"4108    40000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Fraser Forster,ENG,GK,36,1988,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"4977    1000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Guglielmo Vicario,ITA,GK,27,1996,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"5688    32000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,James Maddison,ENG,MF,27,1996,31,21,1809,20.1,9,7,16,9,0,0,6,0,0.45,0.35,0.8,0.45,0.8,"6701    50000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Kevin Danso,AUT,DF,25,1998,10,9,842,9.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"8789    25000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Lucas Bergvall,SWE,MF,18,2006,27,11,1212,13.5,0,1,1,0,0,0,3,0,0.0,0.07,0.07,0.0,0.07,"9684    40000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Mathys Tel,FRA,FW,19,2005,13,11,911,10.1,2,1,3,1,1,1,2,0,0.2,0.1,0.3,0.1,0.2,"10655    40000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Micky van de Ven,NED,DF,23,2001,13,12,1015,11.3,0,2,2,0,0,0,4,0,0.0,0.18,0.18,0.0,0.18,"11213    65000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Pape Matar Sarr,SEN,MF,21,2002,36,22,1913,21.3,3,2,5,3,0,0,6,0,0.14,0.09,0.24,0.14,0.24,"12171    40000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Pedro Porro,ESP,DF,24,1999,33,28,2610,29.0,2,6,8,2,0,0,5,0,0.07,0.21,0.28,0.07,0.28,"12348    40000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Radu Drăgușin,ROU,DF,22,2002,16,14,1252,13.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"12579    25000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Richarlison,BRA,FW,27,1997,15,4,504,5.6,4,1,5,4,0,0,2,0,0.71,0.18,0.89,0.71,0.89,"12857    28000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Rodrigo Bentancur,URU,MF,27,1997,26,21,1645,18.3,2,0,2,2,0,0,9,0,0.11,0.0,0.11,0.11,0.11,"13049    30000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Wilson Odobert,FRA,"FW,MF",19,2004,16,9,850,9.4,1,0,1,1,0,0,0,0,0.11,0.0,0.11,0.11,0.11,"15753    22000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Tottenham,Yves Bissouma,MLI,MF,27,1996,28,16,1408,15.6,2,0,2,2,0,0,7,0,0.13,0.0,0.13,0.13,0.13,"15906    28000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Aaron Cresswell,ENG,DF,34,1989,18,10,824,9.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,"20    500000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Aaron Wan-Bissaka,COD,"DF,MF",26,1997,36,35,3154,35.0,2,5,7,2,0,0,1,0,0.06,0.14,0.2,0.06,0.2,"82    24000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Alphonse Areola,FRA,GK,31,1993,26,25,2260,25.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"751    9000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Crysencio Summerville,NED,"MF,FW",22,2001,19,7,786,8.7,1,1,2,1,0,0,2,0,0.11,0.11,0.23,0.11,0.23,"3066    22000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Danny Ings,ENG,FW,32,1992,15,1,284,3.2,1,2,3,1,0,0,0,0,0.32,0.63,0.95,0.32,0.95,"3444    6000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Edson Álvarez,MEX,MF,26,1997,28,20,1772,19.7,0,1,1,0,0,0,9,1,0.0,0.05,0.05,0.0,0.05,"4227    25000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Guido Rodríguez,ARG,MF,30,1994,23,16,1149,12.8,0,1,1,0,0,0,6,0,0.0,0.08,0.08,0.0,0.08,"5700    12000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,James Ward-Prowse,ENG,MF,29,1994,15,12,1039,11.5,1,1,2,1,0,0,2,0,0.09,0.09,0.17,0.09,0.17,"6875    10000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Jarrod Bowen,ENG,"MF,FW",27,1996,34,34,2973,33.0,13,8,21,12,1,1,1,0,0.39,0.24,0.64,0.36,0.61,"6995    40000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Jean-Clair Todibo,FRA,DF,24,1999,27,20,1825,20.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,"7183    28000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Kaelan Casey,ENG,DF,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"8561    1000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Konstantinos Mavropanos,GRE,DF,26,1997,33,21,2045,22.7,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,"8970    17000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Lewis Orford,ENG,MF,18,2006,2,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"9458    400000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Lucas Paquetá,BRA,"MF,FW",26,1997,33,27,2380,26.4,4,0,4,2,2,2,10,0,0.15,0.0,0.15,0.08,0.08,"9713    35000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Luis Guilherme,BRA,MF,18,2006,12,1,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"9944    18000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Max Kilman,ENG,DF,27,1997,38,38,3348,37.2,0,1,1,0,0,0,5,0,0.0,0.03,0.03,0.0,0.03,"10978    30000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Mohammed Kudus,GHA,"MF,FW",23,2000,32,31,2590,28.8,5,3,8,5,0,0,2,1,0.17,0.1,0.28,0.17,0.28,"11392    55000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Niclas Füllkrug,GER,FW,31,1993,18,6,790,8.8,3,2,5,3,0,0,2,0,0.34,0.23,0.57,0.34,0.57,"11800    12000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Oliver Scarles,ENG,"MF,DF",18,2005,15,7,665,7.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,"11986    8000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Tomáš Souček,CZE,MF,29,1995,35,30,2567,28.5,9,1,10,9,0,0,8,0,0.32,0.04,0.35,0.32,0.35,"15098    22000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,West Ham,Łukasz Fabiański,POL,GK,39,1985,14,13,1160,12.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,"9812    500000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Wolves,Alfie Pond,ENG,DF,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"657    250000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Wolves,André,BRA,MF,23,2001,33,31,2472,27.5,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,"911    28000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Wolves,Craig Dawson,ENG,DF,34,1990,15,10,971,10.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,"3013    1500000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Wolves,Daniel Bentley,ENG,GK,31,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"3308    1500000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Wolves,Hwang Hee-chan,KOR,"MF,FW",28,1996,21,5,661,7.3,2,0,2,2,0,0,0,0,0.27,0.0,0.27,0.27,0.27,"5920    17000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Wolves,Jean-Ricner Bellegarde,HAI,MF,26,1998,35,20,1677,18.6,2,7,9,2,0,0,3,0,0.11,0.38,0.48,0.11,0.48,"7204    18000000
Name: Market_value_eur, dtype: int64"
ENG-Premier League,2425,Wolves,José Sá,POR,GK,31,1993,29,29,2609,29.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,"8331    7000000
Name: Market_value_eur, dtype: int64"
